Date,Product Type,Marketplace,Cancelled,Returned,Sold,Royalty,Sold Types,Sold Sizes,Sold Colors,Front/Back Print
6/15/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,"13: 1,15: 1",Phone Case Apple Iphone: 2,front
6/15/2024,SHIRT,ES,0,0,1,3.01,Kids: 1,10:01,Red: 1,front
6/15/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/15/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/15/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/14/2024,SHIRT,US,0,0,1,4.89,Men: 1,Medium: 1,Black: 1,front
6/14/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,Large: 1,Black: 1,back
6/14/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/14/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/14/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/14/2024,SHIRT,DE,0,0,2,6.66,Men: 2,Small: 2,"Asphalt: 1,Purple: 1",front
6/14/2024,SHIRT,US,2,0,7,17.05,"Men: 4,Women: 1","Medium: 2,Large: 2,3xl: 0,Small: 1","Royal: 1,Asphalt: 3,Slate: 1",front
6/14/2024,HOODIE,US,1,0,1,0,Unisex: 0,Medium: 0,Black: 0,front
6/14/2024,SHIRT,US,2,0,4,6.82,"Women: 1,Men: 1","Small: 1,Xl: 1,2xl: 0","Black: 1,Royal: 1,White: 0",front
6/14/2024,SHIRT,FR,0,0,1,3.43,Men: 1,3xl: 1,Black: 1,front
6/14/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/14/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/14/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Olive: 1,front
6/14/2024,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
6/14/2024,SHIRT,IT,0,0,1,3.38,Kids: 1,8:01,Slate: 1,front
6/13/2024,SHIRT,US,1,0,1,0,Men: 0,Large: 0,Black: 0,front
6/13/2024,PREMIUM,US,0,0,1,3.73,Men: 1,Medium: 1,Black: 1,front
6/13/2024,HOODIE,US,0,0,2,10.02,Unisex: 2,"Medium: 1,Large: 1",Black: 2,front
6/13/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Xl: 1,Black: 1,front
6/13/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/13/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,front
6/13/2024,PhoneCase,DE,0,1,1,0,Phone Case Apple Iphone: 1,"11: 1,X: 0",Phone Case Apple Iphone: 1,front
6/13/2024,SHIRT,DE,0,0,2,6.66,"Women: 1,Kids: 1","12: 1,Medium: 1","Pink: 1,White: 1",front
6/13/2024,SHIRT,JP,0,0,1,285,Kids: 1,12:01,Royal: 1,front
6/13/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Xl: 1,Black: 1,back
6/13/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Asphalt: 1,front
6/13/2024,PhoneCase,DE,1,0,1,0,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
6/13/2024,SHIRT,US,0,0,6,20.46,"Men: 2,Women: 1,Kids: 3","8: 2,12: 1,Xl: 1,Small: 1,Medium: 1","Asphalt: 2,Olive: 2,Red: 1,White: 1",front
6/13/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Small: 1,Black: 1,front
6/13/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Navy: 1,front
6/13/2024,SHIRT,US,1,0,2,3.41,Men: 1,Large: 1,Baby Blue: 1,front
6/13/2024,PhoneCase,US,1,0,2,2.19,Phone Case Apple Iphone: 1,"7: 0,15: 1",Phone Case Apple Iphone: 1,front
6/13/2024,PhoneCase,US,1,0,1,0,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
6/13/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Xl: 1,White: 1,front
6/13/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/13/2024,SHIRT,DE,0,0,1,3.02,Men: 1,Small: 1,Black: 1,front
6/13/2024,SHIRT,DE,0,1,0,-3.33,Men: 0,Large: 0,Black: 0,back
6/12/2024,SHIRT,US,0,0,1,4.89,Women: 1,Xs: 1,Asphalt: 1,front
6/12/2024,LongSleeve,US,0,0,1,3.09,Unisex: 1,Medium: 1,Navy: 1,front
6/12/2024,HOODIE,GB,0,0,1,3.43,Unisex: 1,2xl: 1,Black: 1,back
6/12/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Small: 1,Black: 1,front
6/12/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Red: 1,front
6/12/2024,SHIRT,DE,0,0,4,13.32,"Men: 2,Kids: 2","8: 1,12: 1,Small: 1,Xl: 1","Asphalt: 2,Royal: 2",front
6/12/2024,SHIRT,DE,0,0,1,3.02,Men: 1,Large: 1,Black: 1,front
6/12/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/12/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/12/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Slate: 1,front
6/12/2024,SHIRT,US,0,0,2,6.82,"Kids: 1,Men: 1","8: 1,Medium: 1",Asphalt: 2,front
6/12/2024,SHIRT,US,0,1,2,3.41,"Men: 1,Women: 1","Small: 1,Medium: 1","White: 1,Baby Blue: 1",front
6/12/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,front
6/12/2024,SHIRT,GB,0,0,1,3.57,Men: 1,Large: 1,Black: 1,front
6/12/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/12/2024,SHIRT,US,0,0,1,0.45,Men: 1,Xl: 1,Black: 1,front
6/12/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/12/2024,HOODIE,US,1,0,1,0,Unisex: 0,Medium: 0,Black: 0,front
6/11/2024,SHIRT,ES,0,1,1,0,"Men: 0,Kids: 1","10: 1,Xl: 0","Purple: 0,Royal: 1",front
6/11/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Small: 1,Burgundy: 1,front
6/11/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Black: 1,front
6/11/2024,SHIRT,DE,0,0,1,3.02,Men: 1,2xl: 1,White: 1,front
6/11/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/11/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/11/2024,SHIRT,DE,0,0,1,3.33,Men: 1,3xl: 1,Pink: 1,front
6/11/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,White: 1,front
6/11/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,White: 1,front
6/11/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/11/2024,SHIRT,US,0,0,8,27.28,"Men: 4,Kids: 3,Women: 1","6: 1,12: 2,Large: 1,2xl: 1,Small: 1,Medium: 2","White: 2,Asphalt: 3,Red: 3",front
6/11/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Small: 1,Black: 1,back
6/11/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
6/11/2024,SHIRT,GB,0,0,1,3.57,Women: 1,3xl: 1,Asphalt: 1,front
6/11/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/11/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Large: 1,Slate: 1,front
6/11/2024,SHIRT,DE,0,0,2,6.04,"Women: 1,Men: 1","Large: 1,Xl: 1","Pink: 1,Asphalt: 1",front
6/11/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,15:02,Phone Case Apple Iphone: 2,front
6/11/2024,SHIRT,FR,0,0,1,3.43,Men: 1,Large: 1,White: 1,front
6/11/2024,SHIRT,US,0,0,1,1.19,Women: 1,Large: 1,Black: 1,front
6/10/2024,PhoneCase,FR,0,0,1,2.25,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/10/2024,HOODIE,US,2,0,2,0,Unisex: 0,Medium: 0,Black: 0,front
6/10/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/10/2024,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
6/10/2024,SHIRT,DE,0,0,3,9.99,"Kids: 1,Men: 2","12: 1,Xl: 1,2xl: 1","Asphalt: 1,Red: 1,Slate: 1",front
6/10/2024,SHIRT,DE,0,0,1,3.02,Men: 1,Medium: 1,Navy: 1,front
6/10/2024,SHIRT,JP,0,0,2,570,Men: 2,Medium: 2,"Pink: 1,Baby Blue: 1",front
6/10/2024,SHIRT,FR,0,1,0,-2.12,Men: 0,Medium: 0,Black: 0,front
6/10/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/10/2024,SHIRT,US,0,0,1,2.67,Men: 1,Large: 1,Black: 1,front
6/10/2024,SHIRT,US,1,0,7,20.46,"Men: 5,Kids: 1","12: 1,Xl: 0,Large: 5",Asphalt: 6,front
6/10/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/10/2024,SHIRT,US,0,0,1,0.45,Men: 1,Medium: 1,Black: 1,front
6/10/2024,SHIRT,GB,0,0,1,0.6,Men: 1,Xl: 1,White: 1,front
6/10/2024,PhoneCase,FR,1,0,1,0,Phone Case Apple Iphone: 0,11:00,Phone Case Apple Iphone: 0,front
6/10/2024,PhoneCase,IT,0,1,0,-2.21,Phone Case Apple Iphone: 0,15:00,Phone Case Apple Iphone: 0,front
6/10/2024,SHIRT,IT,0,0,1,2.09,Men: 1,2xl: 1,Black: 1,front
6/10/2024,PhoneCase,US,1,0,3,4.38,Phone Case Apple Iphone: 2,"12: 1,15: 1",Phone Case Apple Iphone: 2,front
6/9/2024,SHIRT,US,0,0,2,9.78,Men: 2,Medium: 2,"Asphalt: 1,Black: 1",front
6/9/2024,SHIRT,DE,4,0,9,16.65,Men: 5,"3xl: 0,Large: 3,Small: 1,Medium: 1","Asphalt: 3,Purple: 1,Slate: 1",front
6/9/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/9/2024,SHIRT,US,0,0,2,6.82,Men: 2,"2xl: 1,Large: 1",Asphalt: 2,front
6/9/2024,SHIRT,US,0,0,6,20.46,"Kids: 2,Men: 2,Women: 2","8: 1,12: 1,Large: 1,Medium: 2,2xl: 1","White: 2,Asphalt: 2,Pink: 2",front
6/9/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Black: 1,front
6/9/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/9/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Pink: 1,front
6/9/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,14:02,Phone Case Apple Iphone: 2,front
6/9/2024,SHIRT,US,0,0,1,0.45,Men: 1,Large: 1,Black: 1,front
6/9/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Medium: 1,Black: 1,front
6/9/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/9/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/9/2024,PhoneCase,US,0,0,2,7.18,Phone Case Apple Iphone: 2,"11: 1,13: 1",Phone Case Apple Iphone: 2,front
6/9/2024,PhoneCase,FR,0,0,1,2.25,Phone Case Apple Iphone: 1,7:01,Phone Case Apple Iphone: 1,front
6/9/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,15:00,Phone Case Apple Iphone: 0,front
6/8/2024,SHIRT,US,0,0,1,4.89,Women: 1,Medium: 1,Asphalt: 1,front
6/8/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Medium: 1,Black: 1,front
6/8/2024,SHIRT,GB,0,0,2,6.5,Men: 2,"2xl: 1,Xl: 1","Asphalt: 1,Silver: 1",front
6/8/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/8/2024,SHIRT,US,0,0,1,2.67,Men: 1,2xl: 1,Black: 1,front
6/8/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/8/2024,SHIRT,DE,0,0,4,13.32,"Men: 3,Women: 1","2xl: 1,3xl: 1,Xl: 1,Xs: 1","Purple: 2,Olive: 1,White: 1",front
6/8/2024,SHIRT,US,0,1,1,0,"Kids: 0,Men: 1","10: 0,2xl: 1","Slate: 0,Asphalt: 1",front
6/8/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Asphalt: 1,front
6/8/2024,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
6/8/2024,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Black: 1,front
6/8/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/8/2024,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Medium: 1,Black: 1,front
6/8/2024,SHIRT,US,0,0,2,0.9,"Men: 1,Women: 1","2xl: 1,Medium: 1",Black: 2,front
6/8/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/8/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/8/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/8/2024,HOODIE,US,0,0,1,2.13,Unisex: 1,Xl: 1,Black: 1,front
6/7/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,7:01,Phone Case Apple Iphone: 1,front
6/7/2024,PhoneCase,FR,0,0,1,2.25,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/7/2024,SHIRT,GB,0,0,1,3.25,Men: 1,3xl: 1,Asphalt: 1,front
6/7/2024,SHIRT,US,0,0,2,6.82,Men: 2,"Medium: 1,Xl: 1","Navy: 1,Black: 1",front
6/7/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/7/2024,PhoneCase,DE,0,1,0,-2.14,Phone Case Apple Iphone: 0,11:00,Phone Case Apple Iphone: 0,front
6/7/2024,SHIRT,FR,0,0,1,3.43,Kids: 1,8:01,White: 1,front
6/7/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/7/2024,SHIRT,US,0,0,3,10.23,"Men: 2,Kids: 1","8: 1,Large: 1,Small: 1","White: 1,Asphalt: 1,Red: 1",front
6/7/2024,SHIRT,US,0,0,2,6.82,Men: 2,"Large: 1,Xl: 1",Baby Blue: 2,front
6/7/2024,PhoneCase,US,0,1,1,0,Phone Case Apple Iphone: 1,"13: 1,14: 0",Phone Case Apple Iphone: 1,front
6/7/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/7/2024,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
6/7/2024,SHIRT,FR,0,0,1,3.43,Kids: 1,10:01,Olive: 1,front
6/6/2024,SWEATSHIRT,US,0,1,0,-3.62,Unisex: 0,Medium: 0,Navy: 0,front
6/6/2024,SHIRT,FR,0,0,1,3.43,Women: 1,Medium: 1,Navy: 1,front
6/6/2024,SHIRT,FR,0,0,1,2.12,Men: 1,3xl: 1,Heather Grey: 1,front
6/6/2024,SHIRT,JP,0,0,1,285,Kids: 1,2:01,Navy: 1,front
6/6/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/6/2024,SHIRT,US,0,0,3,10.23,"Men: 2,Kids: 1","8: 1,Large: 1,Medium: 1","Asphalt: 2,Red: 1",front
6/6/2024,SHIRT,US,0,0,1,2.67,Women: 1,Small: 1,Purple: 1,front
6/6/2024,SHIRT,US,0,0,3,10.23,Men: 3,"Large: 1,Xl: 1,Medium: 1","Kelly Green: 1,Black: 2",front
6/6/2024,PhoneCase,US,0,0,1,0.11,Phone Case Apple Iphone: 1,7:01,Phone Case Apple Iphone: 1,front
6/6/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,15:00,Phone Case Apple Iphone: 0,front
6/6/2024,SHIRT,US,0,0,1,0.45,Women: 1,Xl: 1,Black: 1,front
6/6/2024,SHIRT,ES,0,1,0,-3.01,Men: 0,Small: 0,Asphalt: 0,front
6/6/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/6/2024,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,White: 1,front
6/6/2024,PhoneCase,FR,0,0,1,2.25,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/6/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/5/2024,SHIRT,US,0,0,4,19.56,"Men: 3,Women: 1","Large: 3,Small: 1","Black: 3,Pink: 1",front
6/5/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Xl: 1,White: 1,front
6/5/2024,ZIP_HOODIE,FR,0,0,2,5.96,Unisex: 2,"Medium: 1,Xl: 1",Black: 2,front
6/5/2024,TANK_TOP,US,0,0,1,3.6,Women: 1,2xl: 1,Black: 1,front
6/5/2024,PhoneCase,US,0,1,0,-2.19,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
6/5/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,White: 1,front
6/5/2024,SHIRT,DE,0,1,2,3.33,"Women: 0,Men: 2","Small: 1,2xl: 1","White: 1,Purple: 1",front
6/5/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/5/2024,SHIRT,US,0,1,6,17.05,"Men: 6,Kids: 0","12: 0,Xl: 2,Small: 1,Large: 2,Medium: 1","Asphalt: 4,White: 0,Slate: 1,Pink: 1",front
6/5/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/5/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Large: 1,Black: 1,back
6/5/2024,HOODIE,US,0,0,2,7.14,Unisex: 2,"Medium: 1,Xl: 1",Black: 2,front
6/5/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,White: 1,front
6/5/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,White: 1,front
6/5/2024,SHIRT,US,0,0,2,0.9,Men: 2,Large: 2,Black: 2,front
6/5/2024,SHIRT,DE,0,1,0,-3.33,Men: 0,Medium: 0,White: 0,front
6/5/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/5/2024,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Asphalt: 1,front
6/5/2024,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/5/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Large: 1,Black: 1,back
6/5/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,White: 1,front
6/4/2024,PREMIUM,US,0,0,1,3.73,Men: 1,Medium: 1,Black: 1,front
6/4/2024,HOODIE,US,0,0,2,10.02,Unisex: 2,"Xl: 1,Large: 1",Black: 2,front
6/4/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/4/2024,PhoneCase,US,1,0,1,0,Phone Case Apple Iphone: 0,14:00,Phone Case Apple Iphone: 0,front
6/4/2024,HOODIE,US,0,0,1,3.57,Unisex: 1,Small: 1,Black: 1,front
6/4/2024,SHIRT,US,0,1,0,-3.41,Kids: 0,10:00,Black: 0,back
6/4/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/4/2024,PhoneCase,FR,0,0,1,2.25,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/4/2024,SHIRT,IT,0,0,1,3.38,Men: 1,Medium: 1,Black: 1,front
6/4/2024,SHIRT,US,1,0,3,6.82,"Men: 2,Kids: 0","8: 0,3xl: 1,Medium: 1","Asphalt: 1,Red: 0,White: 1",front
6/4/2024,SHIRT,US,0,0,1,2.67,Women: 1,Large: 1,Black: 1,front
6/4/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,14:02,Phone Case Apple Iphone: 2,front
6/4/2024,SHIRT,US,0,0,2,6.82,"Men: 1,Women: 1",Xl: 2,"Lemon: 1,White: 1",front
6/4/2024,SHIRT,US,0,0,1,0.45,Men: 1,Medium: 1,Black: 1,front
6/4/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/4/2024,SHIRT,ES,0,0,1,3.01,Men: 1,Xl: 1,White: 1,front
6/4/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
6/4/2024,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Slate: 1,front
6/4/2024,ZIP_HOODIE,FR,0,0,1,0.6,Unisex: 1,Small: 1,Black: 1,front
6/4/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/3/2024,SHIRT,US,0,0,1,4.89,Men: 1,Xl: 1,Asphalt: 1,front
6/3/2024,PREMIUM,US,0,0,1,3.73,Women: 1,Small: 1,Pink: 1,front
6/3/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,back
6/3/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/3/2024,SHIRT,GB,0,0,1,3.25,Men: 1,Small: 1,Black: 1,front
6/3/2024,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
6/3/2024,SHIRT,DE,0,1,1,0,Men: 1,"Small: 0,Large: 1",Asphalt: 1,front
6/3/2024,SHIRT,FR,0,0,1,2.12,Men: 1,Medium: 1,Black: 1,front
6/3/2024,HOODIE,FR,0,0,1,3.6,Unisex: 1,2xl: 1,Black: 1,front
6/3/2024,PhoneCase,DE,0,0,1,2.14,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/3/2024,SHIRT,US,0,1,3,6.82,"Kids: 0,Men: 3","4: 0,Large: 2,Xl: 1","Red: 0,Asphalt: 2,Slate: 1",front
6/3/2024,HOODIE,US,1,0,1,0,Unisex: 0,Small: 0,Black: 0,front
6/3/2024,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Black: 1,front
6/3/2024,SHIRT,US,0,0,1,0.45,Men: 1,Large: 1,Black: 1,front
6/3/2024,SHIRT,DE,0,0,2,6.04,Men: 2,"Xl: 1,2xl: 1","Black: 1,Royal: 1",front
6/3/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/3/2024,SHIRT,FR,0,0,2,6.86,"Kids: 1,Men: 1","8: 1,Small: 1","Red: 1,Asphalt: 1",front
6/3/2024,PhoneCase,IT,0,0,1,2.21,Phone Case Apple Iphone: 1,15:01,Phone Case Apple Iphone: 1,front
6/2/2024,SHIRT,ES,0,0,1,2.05,Men: 1,Xl: 1,Purple: 1,front
6/2/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Xl: 1,Black: 1,front
6/2/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
6/2/2024,SHIRT,GB,0,0,1,5.49,Kids: 1,8:01,Royal: 1,front
6/2/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Small: 1,Asphalt: 1,front
6/2/2024,SHIRT,US,0,0,6,20.46,"Kids: 3,Men: 3","8: 1,10: 1,12: 1,Small: 1,2xl: 1,Medium: 1","Asphalt: 2,White: 3,Royal: 1",front
6/2/2024,SHIRT,US,0,0,1,2.67,Men: 1,2xl: 1,Black: 1,front
6/2/2024,SHIRT,US,0,0,1,3.41,Kids: 1,12:01,White: 1,front
6/2/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
6/2/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/2/2024,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,front
6/2/2024,SHIRT,US,0,0,2,0.9,"Kids: 1,Men: 1","8: 1,Xl: 1",White: 2,front
6/2/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/2/2024,SHIRT,ES,0,0,2,6.02,"Kids: 1,Men: 1","12: 1,Large: 1",Red: 2,front
6/2/2024,SHIRT,DE,0,0,1,3.33,Men: 1,Medium: 1,White: 1,front
6/2/2024,SWEATSHIRT,IT,0,0,1,3.56,Unisex: 1,Medium: 1,Black: 1,front
6/2/2024,SHIRT,IT,0,0,1,3.38,Men: 1,Medium: 1,Asphalt: 1,front
6/1/2024,SHIRT,US,1,0,2,4.89,"Men: 0,Women: 1","Large: 0,Medium: 1","Black: 0,White: 1",front
6/1/2024,SHIRT,ES,0,1,0,-2.05,Men: 0,Medium: 0,Purple: 0,front
6/1/2024,HOODIE,US,0,0,1,5.01,Unisex: 1,Medium: 1,Black: 1,front
6/1/2024,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
6/1/2024,PhoneCase,US,0,0,2,4.38,Phone Case Apple Iphone: 2,15:02,Phone Case Apple Iphone: 2,front
